Process,Burst Time,Arrival Time,Waiting Time,Turn Around Time
7786,163,8522,1116921,1117084
9840,163,8574,1116887,1117050
8470,163,8609,1116870,1117033
6671,163,8660,1116837,1117000
5504,163,8709,1116806,1116969
1407,163,8714,1116819,1116982
2330,163,8750,1116801,1116964
9119,163,8844,1116725,1116888
6567,163,8860,1116727,1116890
6113,163,8919,1116686,1116849
4979,163,8950,1116673,1116836
7463,163,9095,1116546,1116709
5342,163,9143,1116516,1116679
3072,163,9187,1116490,1116653
6737,163,9196,1116499,1116662
5111,163,9456,1116257,1116420
1337,163,9586,1116145,1116308
3742,163,9591,1116158,1116321
8457,163,9664,1116103,1116266
5151,163,9742,1116043,1116206
4820,163,9800,1116003,1116166
5730,163,9988,1115833,1115996
675,299,109,1125594,1125893
457,299,748,1124973,1125272
220,299,921,1124818,1125117
4174,164,8013,1117880,1118044
1744,164,8083,1117829,1117993
6533,164,8203,1117728,1117892
9654,164,8291,1117659,1117823
3776,164,8542,1117427,1117591
6215,164,8616,1117372,1117536
6905,164,8629,1117378,1117542
7782,164,8767,1117259,1117423
2310,164,8855,1117190,1117354
7995,164,8936,1117128,1117292
6935,164,8953,1117130,1117294
7964,164,9005,1117097,1117261
8838,164,9124,1116997,1117161
5467,164,9158,1116982,1117146
5824,164,9293,1116866,1117030
2462,164,9313,1116865,1117029
3511,164,9331,1116866,1117030
1312,164,9363,1116853,1117017
9396,164,9444,1116791,1116955
7023,164,9470,1116784,1116948
6165,164,9584,1116689,1116853
4780,164,9585,1116707,1116871
2100,164,9611,1116700,1116864
7422,164,9658,1116672,1116836
8911,164,9664,1116685,1116849
4848,164,9718,1116650,1116814
1894,164,9844,1116543,1116707
9800,164,9935,1116471,1116635
198,300,392,1125897,1126197
769,300,435,1125873,1126173
287,300,690,1125637,1125937
847,300,744,1125602,1125902
479,300,809,1125556,1125856
3447,165,8017,1118503,1118668
8112,165,8031,1118509,1118674
8575,165,8068,1118492,1118657
7935,165,8103,1118477,1118642
9685,165,8203,1118397,1118562
7684,165,8316,1118304,1118469
3935,165,8329,1118311,1118476
6112,165,8457,1118203,1118368
5366,165,8653,1118027,1118192
5347,165,8660,1118040,1118205
3691,165,8684,1118036,1118201
5235,165,8696,1118044,1118209
7047,165,8732,1118028,1118193
8882,165,8821,1117959,1118124
4387,165,8897,1117903,1118068
1525,165,8915,1117905,1118070
3376,165,8981,1117859,1118024
3109,165,8991,1117869,1118034
2875,165,9072,1117808,1117973
2328,165,9162,1117738,1117903
6409,165,9328,1117592,1117757
2448,165,9368,1117572,1117737
5300,165,9430,1117530,1117695
2032,165,9476,1117504,1117669
5752,165,9856,1117144,1117309
5505,165,9875,1117145,1117310
1419,165,9926,1117114,1117279
7622,165,9934,1117126,1117291
3994,165,9941,1117139,1117304
9431,165,9973,1117127,1117292
9305,165,9993,1117127,1117292
5646,166,8134,1119006,1119172
1622,166,8163,1118998,1119164
2787,166,8169,1119013,1119179
5270,166,8209,1118994,1119160
9347,166,8223,1119001,1119167
5501,166,8316,1118929,1119095
3959,166,8415,1118851,1119017
2854,166,8462,1118825,1118991
1790,166,8600,1118708,1118874
3238,166,8786,1118543,1118709
5424,166,8808,1118542,1118708
1777,166,8845,1118526,1118692
3173,166,8867,1118525,1118691
1925,166,8888,1118525,1118691
1490,166,8967,1118467,1118633
9471,166,8979,1118476,1118642
2794,166,9104,1118372,1118538
2847,166,9113,1118384,1118550
2713,166,9253,1118265,1118431
2399,166,9284,1118255,1118421
1417,166,9300,1118260,1118426
7979,166,9388,1118193,1118359
7884,166,9509,1118093,1118259
6455,166,9574,1118049,1118215
5080,166,9603,1118041,1118207
8377,166,9705,1117960,1118126
1005,166,9708,1117978,1118144
3950,166,9760,1117947,1118113
3097,166,9862,1117866,1118032
9702,166,9876,1117873,1118039
8849,166,9907,1117863,1118029
8422,167,8141,1119650,1119817
5626,167,8303,1119510,1119677
1720,167,8317,1119518,1119685
7083,167,8393,1119464,1119631
4223,167,8437,1119442,1119609
2114,167,8455,1119446,1119613
3535,167,8518,1119405,1119572
7931,167,8590,1119355,1119522
5773,167,8653,1119314,1119481
8710,167,8675,1119314,1119481
7373,167,8679,1119332,1119499
1532,167,8862,1119171,1119338
5930,167,8925,1119130,1119297
8468,167,9142,1118935,1119102
7816,167,9226,1118873,1119040
8981,167,9229,1118892,1119059
4691,167,9237,1118906,1119073
8493,167,9237,1118928,1119095
4845,167,9610,1118577,1118744
5472,167,9632,1118577,1118744
9787,167,9640,1118591,1118758
2276,167,9701,1118552,1118719
1891,167,9742,1118533,1118700
4664,167,9755,1118542,1118709
5619,167,9794,1118525,1118692
7142,167,9855,1118486,1118653
6535,167,9988,1118375,1118542
7288,167,9999,1118386,1118553
5967,168,8056,1120351,1120519
4788,168,8197,1120233,1120401
4268,168,8354,1120099,1120267
3381,168,8495,1119981,1120149
6674,168,8507,1119992,1120160
3262,168,8527,1119995,1120163
5200,168,8561,1119984,1120152
3125,168,8586,1119982,1120150
7321,168,8696,1119895,1120063
4187,168,8715,1119899,1120067
9473,168,8739,1119898,1120066
1071,168,8757,1119903,1120071
9690,168,8759,1119924,1120092
9995,168,8805,1119901,1120069
6276,168,8845,1119884,1120052
4118,168,8857,1119895,1120063
9783,168,8944,1119831,1119999
9436,168,9046,1119752,1119920
3982,168,9278,1119543,1119711
8241,168,9342,1119502,1119670
8343,168,9394,1119473,1119641
8194,168,9531,1119359,1119527
3386,168,9584,1119329,1119497
5226,168,9629,1119307,1119475
1103,168,9673,1119286,1119454
4882,168,9673,1119309,1119477
1427,168,9832,1119173,1119341
6782,168,9884,1119144,1119312
5942,168,9963,1119088,1119256
7855,169,8028,1121046,1121215
7082,169,8041,1121057,1121226
3952,169,8130,1120992,1121161
9576,169,8132,1121014,1121183
1473,169,8155,1121015,1121184
7535,169,8312,1120882,1121051
2452,169,8323,1120895,1121064
6293,169,8416,1120826,1120995
3724,169,8467,1120799,1120968
8500,169,8499,1120791,1120960
8297,169,8521,1120793,1120962
3636,169,8587,1120751,1120920
4194,169,8641,1120721,1120890
7876,169,8660,1120726,1120895
7033,169,8661,1120749,1120918
8526,169,8765,1120669,1120838
8626,169,8767,1120691,1120860
1739,169,8770,1120712,1120881
7732,169,8791,1120715,1120884
6518,169,8807,1120723,1120892
8280,169,8830,1120724,1120893
1346,169,8909,1120669,1120838
9951,169,9040,1120562,1120731
3310,169,9056,1120570,1120739
9940,169,9170,1120480,1120649
5620,169,9179,1120495,1120664
1464,169,9214,1120484,1120653
8671,169,9434,1120288,1120457
7140,169,9445,1120301,1120470
5438,169,9598,1120172,1120341
7709,169,9624,1120170,1120339
6556,169,9691,1120127,1120296
7792,169,9804,1120038,1120207
3043,169,9825,1120041,1120210
4727,169,9830,1120060,1120229
3053,169,9904,1120010,1120179
2028,169,9934,1120004,1120173
7381,169,9959,1120003,1120172
1285,169,9967,1120019,1120188
8675,169,9986,1120024,1120193
9895,170,8015,1122019,1122189
8395,170,8031,1122028,1122198
1189,170,8050,1122034,1122204
9577,170,8166,1121943,1122113
4336,170,8174,1121960,1122130
8927,170,8345,1121814,1121984
2748,170,8369,1121815,1121985
4900,170,8443,1121766,1121936
6918,170,8512,1121722,1121892
3306,170,8522,1121737,1121907
9383,170,8596,1121688,1121858
2178,170,8708,1121601,1121771
9694,170,8798,1121536,1121706
5673,170,8987,1121372,1121542
8971,170,9038,1121346,1121516
7574,170,9062,1121347,1121517
4082,170,9132,1121302,1121472
7731,170,9188,1121271,1121441
3092,170,9243,1121241,1121411
5982,170,9247,1121262,1121432
9068,170,9250,1121284,1121454
4779,170,9362,1121197,1121367
5475,170,9391,1121193,1121363
2425,170,9468,1121141,1121311
9624,170,9633,1121001,1121171
5595,170,9692,1120967,1121137
2179,170,9870,1120814,1120984
2455,170,9966,1120743,1120913
7694,171,8094,1122640,1122811
7060,171,8203,1122557,1122728
5842,171,8269,1122517,1122688
9266,171,8272,1122540,1122711
9628,171,8300,1122538,1122709
7078,171,8336,1122528,1122699
4874,171,8394,1122496,1122667
8919,171,8474,1122442,1122613
1901,171,8703,1122239,1122410
5123,171,8742,1122226,1122397
9637,171,8799,1122195,1122366
7977,171,8802,1122218,1122389
1237,171,8847,1122199,1122370
8327,171,8976,1122096,1122267
8111,171,9025,1122073,1122244
5908,171,9066,1122058,1122229
4087,171,9094,1122056,1122227
3730,171,9130,1122046,1122217
1106,171,9311,1121891,1122062
2841,171,9362,1121866,1122037
5017,171,9405,1121849,1122020
6266,171,9465,1121815,1121986
3252,171,9496,1121810,1121981
1468,171,9521,1121811,1121982
6943,171,9647,1121711,1121882
3228,171,9649,1121735,1121906
7423,171,9693,1121717,1121888
2720,171,9870,1121566,1121737
6012,171,9959,1121503,1121674
8529,171,9995,1121493,1121664
8305,172,8007,1123507,1123679
1307,172,8032,1123509,1123681
4363,172,8066,1123502,1123674
2607,172,8116,1123479,1123651
2946,172,8222,1123400,1123572
5451,172,8299,1123350,1123522
3631,172,8371,1123305,1123477
2473,172,8372,1123331,1123503
7683,172,8593,1123137,1123309
9046,172,8637,1123120,1123292
2159,172,8649,1123135,1123307
7804,172,8665,1123146,1123318
5241,172,8670,1123168,1123340
8761,172,8782,1123083,1123255
5057,172,8937,1122955,1123127
3430,172,8957,1122962,1123134
7500,172,9071,1122875,1123047
2586,172,9091,1122882,1123054
8705,172,9102,1122898,1123070
9888,172,9162,1122865,1123037
2498,172,9226,1122828,1123000
8506,172,9261,1122820,1122992
3361,172,9270,1122838,1123010
3375,172,9291,1122844,1123016
7242,172,9308,1122854,1123026
4618,172,9314,1122875,1123047
6873,172,9338,1122878,1123050
9008,172,9381,1122862,1123034
7266,172,9466,1122804,1122976
7169,172,9493,1122804,1122976
7037,172,9579,1122745,1122917
9021,172,9609,1122742,1122914
7702,172,9741,1122637,1122809
9711,172,9754,1122651,1122823
5487,173,8016,1124416,1124589
6147,173,8021,1124439,1124612
6561,173,8146,1124342,1124515
6691,173,8234,1124282,1124455
9219,173,8376,1124168,1124341
1979,173,8379,1124193,1124366
3849,173,8458,1124142,1124315
9724,173,8523,1124105,1124278
3510,173,8624,1124032,1124205
2573,173,8630,1124054,1124227
2254,173,8637,1124075,1124248
9853,173,8906,1123834,1124007
4840,173,8937,1123831,1124004
3579,173,9069,1123727,1123900
7725,173,9107,1123717,1123890
1170,173,9164,1123688,1123861
1664,173,9471,1123409,1123582
2706,173,9501,1123407,1123580
7309,173,9528,1123408,1123581
4381,173,9584,1123380,1123553
7365,173,9602,1123390,1123563
5809,173,9631,1123389,1123562
4938,173,9653,1123395,1123568
9817,173,9835,1123241,1123414
6229,173,9865,1123239,1123412
1709,174,8011,1125121,1125295
5182,174,8017,1125144,1125318
9172,174,8032,1125158,1125332
1040,174,8057,1125162,1125336
4478,174,8100,1125148,1125322
3698,174,8206,1125071,1125245
5150,174,8210,1125096,1125270
8835,174,8256,1125079,1125253
6860,174,8387,1124977,1125151
8407,174,8611,1124782,1124956
6320,174,8626,1124796,1124970
9580,174,8725,1124726,1124900
3036,174,8964,1124516,1124690
3596,174,8971,1124538,1124712
2093,174,8974,1124564,1124738
8595,174,9032,1124535,1124709
5288,174,9119,1124477,1124651
4787,174,9250,1124375,1124549
2898,174,9305,1124349,1124523
6608,174,9327,1124356,1124530
8173,174,9333,1124379,1124553
3669,174,9379,1124362,1124536
7235,174,9411,1124359,1124533
2318,174,9474,1124325,1124499
2019,174,9485,1124343,1124517
3543,174,9582,1124275,1124449
6857,174,9715,1124171,1124345
9340,174,9749,1124166,1124340
2695,174,9756,1124188,1124362
3760,174,9947,1124026,1124200
9407,175,8103,1125899,1126074
9399,175,8106,1125926,1126101
2640,175,8372,1125690,1125865
7014,175,8489,1125603,1125778
8488,175,8509,1125613,1125788
9793,175,8511,1125641,1125816
9477,175,8537,1125645,1125820
3655,175,8541,1125671,1125846
4932,175,8606,1125636,1125811
3282,175,8668,1125604,1125779
3136,175,8745,1125557,1125732
7122,175,8745,1125587,1125762
9128,175,8775,1125587,1125762
7610,175,8887,1125505,1125680
6428,175,8941,1125481,1125656
2478,175,9028,1125424,1125599
3672,175,9164,1125318,1125493
5326,175,9166,1125346,1125521
1332,175,9261,1125281,1125456
3237,175,9261,1125311,1125486
1435,175,9280,1125322,1125497
3780,175,9383,1125249,1125424
5672,175,9469,1125193,1125368
6306,175,9493,1125199,1125374
9234,175,9614,1125108,1125283
7680,175,9638,1125114,1125289
9000,175,9646,1125136,1125311
9775,175,9697,1125115,1125290
9737,175,9872,1124970,1125145
9788,176,8029,1126843,1127019
6999,176,8031,1126872,1127048
1630,176,8184,1126750,1126926
1402,176,8261,1126704,1126880
4206,176,8263,1126733,1126909
9997,176,8308,1126719,1126895
1878,176,8416,1126642,1126818
3331,176,8541,1126548,1126724
5628,176,8616,1126504,1126680
5577,176,8689,1126462,1126638
9143,176,8767,1126415,1126591
7554,176,8832,1126381,1126557
7186,176,9032,1126212,1126388
5038,176,9109,1126166,1126342
5644,176,9167,1126139,1126315
9862,176,9235,1126102,1126278
6714,176,9289,1126079,1126255
9069,176,9307,1126092,1126268
7339,176,9380,1126050,1126226
6753,176,9396,1126065,1126241
5128,176,9418,1126074,1126250
1758,176,9435,1126088,1126264
3953,176,9478,1126076,1126252
1135,176,9523,1126062,1126238
9851,176,9642,1125974,1126150
8169,176,9648,1125999,1126175
6787,176,9725,1125953,1126129
3775,176,9811,1125898,1126074
3750,176,9812,1125928,1126104
7066,176,9893,1125878,1126054
7760,177,8049,1127753,1127930
3478,177,8060,1127774,1127951
9153,177,8073,1127793,1127970
9909,177,8141,1127757,1127934
5732,177,8181,1127749,1127926
6222,177,8187,1127775,1127952
1190,177,8231,1127763,1127940
9984,177,8251,1127775,1127952
1054,177,8276,1127782,1127959
8566,177,8332,1127758,1127935
1344,177,8423,1127699,1127876
2020,177,8475,1127679,1127856
6675,177,8476,1127710,1127887
8325,177,8568,1127650,1127827
5915,177,8656,1127594,1127771
8006,177,8738,1127544,1127721
1395,177,8771,1127543,1127720
5046,177,8867,1127479,1127656
5231,177,8887,1127491,1127668
5013,177,8984,1127426,1127603
2027,177,9068,1127374,1127551
4550,177,9142,1127332,1127509
7355,177,9157,1127349,1127526
6348,177,9180,1127358,1127535
2176,177,9340,1127230,1127407
5468,177,9414,1127188,1127365
1863,177,9417,1127217,1127394
8031,177,9544,1127122,1127299
4320,177,9555,1127143,1127320
8361,177,9916,1126814,1126991
7441,177,9932,1126830,1127007
1020,178,8045,1128749,1128927
6010,178,8141,1128686,1128864
4165,178,8172,1128688,1128866
3027,178,8188,1128705,1128883
8200,178,8196,1128730,1128908
4590,178,8293,1128666,1128844
4521,178,8303,1128689,1128867
8991,178,8343,1128682,1128860
3032,178,8352,1128706,1128884
6295,178,8561,1128530,1128708
4553,178,8678,1128446,1128624
9223,178,8806,1128351,1128529
1944,178,8838,1128352,1128530
9530,178,9048,1128175,1128353
1266,178,9064,1128192,1128370
9905,178,9129,1128160,1128338
7306,178,9184,1128138,1128316
3916,178,9210,1128145,1128323
3754,178,9243,1128145,1128323
5651,178,9245,1128176,1128354
8588,178,9269,1128185,1128363
3217,178,9311,1128176,1128354
8932,178,9352,1128168,1128346
1738,178,9367,1128186,1128364
6863,178,9443,1128143,1128321
9286,178,9536,1128083,1128261
7113,178,9539,1128113,1128291
4794,178,9546,1128139,1128317
4439,178,9637,1128081,1128259
8535,178,9710,1128041,1128219
3091,178,9773,1128011,1128189
7341,178,9832,1127985,1128163
4631,178,9838,1128012,1128190
5313,178,9871,1128012,1128190
3335,178,9892,1128024,1128202
3604,178,9894,1128055,1128233
4319,179,8013,1129969,1130148
1942,179,8060,1129956,1130135
9830,179,8148,1129902,1130081
9502,179,8168,1129916,1130095
2285,179,8304,1129814,1129993
6798,179,8375,1129777,1129956
5668,179,8458,1129728,1129907
7620,179,8577,1129643,1129822
7801,179,8609,1129645,1129824
6253,179,8809,1129479,1129658
5390,179,8841,1129481,1129660
7485,179,8869,1129487,1129666
8741,179,8910,1129480,1129659
4614,179,8968,1129456,1129635
8638,179,9025,1129433,1129612
2832,179,9092,1129400,1129579
9881,179,9130,1129396,1129575
5533,179,9354,1129206,1129385
7908,179,9446,1129148,1129327
2069,179,9556,1129072,1129251
4469,179,9585,1129077,1129256
9730,179,9613,1129083,1129262
1018,179,9740,1128990,1129169
3602,179,9743,1129021,1129200
5880,179,9787,1129011,1129190
5657,179,9934,1128898,1129077
7154,180,8150,1130716,1130896
8963,180,8296,1130605,1130785
5521,180,8300,1130636,1130816
6814,180,8303,1130668,1130848
4190,180,8337,1130669,1130849
1387,180,8389,1130652,1130832
4695,180,8408,1130668,1130848
6683,180,8494,1130617,1130797
7748,180,8561,1130585,1130765
9894,180,8579,1130602,1130782
1908,180,8602,1130614,1130794
8993,180,8821,1130430,1130610
9994,180,8913,1130373,1130553
6897,180,8988,1130333,1130513
8802,180,9144,1130212,1130392
4641,180,9236,1130155,1130335
9140,180,9260,1130166,1130346
5588,180,9279,1130182,1130362
3459,180,9354,1130142,1130322
8041,180,9445,1130086,1130266
1592,180,9465,1130101,1130281
3800,180,9529,1130072,1130252
9932,180,9563,1130073,1130253
5428,180,9691,1129980,1130160
8676,180,9691,1130015,1130195
1232,180,9750,1129991,1130171
4179,180,9775,1130001,1130181
3258,180,9900,1129911,1130091
4448,181,8026,1131820,1132001
4901,181,8029,1131853,1132034
6819,181,8108,1131810,1131991
4313,181,8151,1131803,1131984
2650,181,8277,1131713,1131894
7955,181,8311,1131715,1131896
8936,181,8328,1131734,1131915
1449,181,8435,1131663,1131844
4492,181,8453,1131681,1131862
6665,181,8464,1131706,1131887
9866,181,8489,1131717,1131898
1635,181,8492,1131750,1131931
2805,181,8933,1131345,1131526
7944,181,8993,1131321,1131502
5119,181,8996,1131354,1131535
8389,181,9020,1131366,1131547
8141,181,9135,1131287,1131468
9272,181,9158,1131300,1131481
3673,181,9237,1131257,1131438
6800,181,9266,1131264,1131445
4949,181,9327,1131239,1131420
3022,181,9444,1131158,1131339
4374,181,9452,1131186,1131367
7320,181,9540,1131134,1131315
5962,181,9563,1131147,1131328
2503,181,9568,1131178,1131359
2641,181,9582,1131200,1131381
6345,181,9682,1131136,1131317
8371,181,9863,1130991,1131172
8279,181,9968,1130922,1131103
6473,181,9993,1130933,1131114
5374,182,8000,1132962,1133144
6504,182,8148,1132851,1133033
7351,182,8188,1132848,1133030
4940,182,8226,1132847,1133029
2743,182,8503,1132607,1132789
9985,182,8535,1132612,1132794
2243,182,8615,1132569,1132751
4524,182,8694,1132527,1132709
1541,182,8707,1132551,1132733
4069,182,8731,1132564,1132746
4412,182,8799,1132533,1132715
4449,182,8827,1132542,1132724
4912,182,8845,1132561,1132743
9100,182,8881,1132562,1132744
4640,182,8893,1132587,1132769
9805,182,9002,1132515,1132697
4596,182,9040,1132514,1132696
6365,182,9055,1132536,1132718
1430,182,9142,1132486,1132668
9404,182,9437,1132228,1132410
3065,182,9474,1132228,1132410
6393,182,9517,1132222,1132404
6932,182,9665,1132111,1132293
7956,182,9689,1132124,1132306
5814,182,9745,1132105,1132287
7224,182,9755,1132132,1132314
8816,182,9873,1132051,1132233
8531,182,9946,1132015,1132197
4624,183,8124,1133874,1134057
6341,183,8140,1133896,1134079
5251,183,8182,1133892,1134075
5919,183,8280,1133832,1134015
5517,183,8313,1133837,1134020
3021,183,8477,1133711,1133894
4273,183,8519,1133707,1133890
7377,183,8785,1133479,1133662
8999,183,8818,1133484,1133667
1593,183,8820,1133520,1133703
9557,183,8822,1133556,1133739
8046,183,8825,1133591,1133774
1704,183,8912,1133542,1133725
4486,183,8982,1133510,1133693
8693,183,9005,1133525,1133708
5812,183,9178,1133390,1133573
5679,183,9187,1133419,1133602
9813,183,9207,1133437,1133620
7990,183,9222,1133460,1133643
9177,183,9397,1133323,1133506
3704,183,9480,1133278,1133461
1375,183,9497,1133299,1133482
5787,183,9503,1133331,1133514
8977,183,9505,1133367,1133550
8016,183,9519,1133391,1133574
6482,183,9571,1133377,1133560
4103,183,9738,1133248,1133431
8174,183,9785,1133239,1133422
8522,183,9822,1133240,1133423
6541,183,9922,1133178,1133361
4523,183,9950,1133188,1133371
1378,184,8052,1135124,1135308
2047,184,8228,1134987,1135171
5797,184,8321,1134933,1135117
7126,184,8348,1134945,1135129
2264,184,8352,1134980,1135164
4176,184,8510,1134861,1135045
5720,184,8527,1134883,1135067
7629,184,8565,1134884,1135068
5959,184,8741,1134747,1134931
1251,184,8910,1134617,1134801
1633,184,8925,1134641,1134825
7267,184,9188,1134417,1134601
8344,184,9204,1134440,1134624
3264,184,9245,1134438,1134622
1113,184,9603,1134119,1134303
4914,184,9639,1134122,1134306
7641,184,9753,1134047,1134231
7098,184,9766,1134073,1134257
1805,184,9781,1134097,1134281
8686,184,9833,1134084,1134268
8871,184,9873,1134083,1134267
3328,184,9898,1134097,1134281
5281,184,9964,1134070,1134254
2905,185,8108,1135965,1136150
2760,185,8245,1135868,1136053
9363,185,8268,1135885,1136070
3678,185,8295,1135898,1136083
1627,185,8369,1135864,1136049
6572,185,8394,1135879,1136064
1244,185,8423,1135890,1136075
9639,185,8471,1135882,1136067
1776,185,8577,1135816,1136001
1567,185,8579,1135854,1136039
4936,185,8596,1135877,1136062
3772,185,8625,1135888,1136073
8930,185,8709,1135844,1136029
5074,185,8735,1135858,1136043
9790,185,8799,1135834,1136019
5610,185,8810,1135863,1136048
5556,185,8825,1135888,1136073
1015,185,8960,1135793,1135978
7980,185,9050,1135743,1135928
6300,185,9086,1135747,1135932
4933,185,9103,1135770,1135955
4299,185,9135,1135778,1135963
9823,185,9192,1135761,1135946
6268,185,9204,1135789,1135974
4445,185,9239,1135794,1135979
2211,185,9326,1135747,1135932
7399,185,9340,1135773,1135958
1511,185,9355,1135798,1135983
7655,185,9361,1135832,1136017
5525,185,9415,1135818,1136003
3692,185,9530,1135743,1135928
2939,185,9754,1135559,1135744
9418,185,9793,1135560,1135745
7502,185,9814,1135579,1135764
8763,185,9817,1135616,1135801
3690,185,9896,1135577,1135762
3162,185,9928,1135585,1135770
1334,186,8000,1137553,1137739
3073,186,8004,1137590,1137776
7272,186,8032,1137603,1137789
3070,186,8035,1137641,1137827
3903,186,8112,1137605,1137791
5191,186,8200,1137558,1137744
4572,186,8208,1137591,1137777
2088,186,8296,1137544,1137730
1425,186,8304,1137577,1137763
2263,186,8353,1137569,1137755
2141,186,8539,1137424,1137610
2311,186,8583,1137421,1137607
3815,186,8621,1137424,1137610
6941,186,8791,1137295,1137481
9461,186,8865,1137262,1137448
3716,186,8902,1137266,1137452
3493,186,8906,1137303,1137489
3563,186,9100,1137150,1137336
2820,186,9212,1137079,1137265
1262,186,9241,1137091,1137277
3442,186,9252,1137121,1137307
8527,186,9256,1137158,1137344
3679,186,9316,1137139,1137325
3740,186,9328,1137168,1137354
3086,186,9471,1137066,1137252
4457,186,9532,1137046,1137232
6377,186,9543,1137076,1137262
5247,186,9601,1137059,1137245
3351,186,9622,1137079,1137265
9989,186,9687,1137055,1137241
1331,186,9708,1137075,1137261
2616,186,9831,1136993,1137179
3005,186,9857,1137008,1137194
3141,186,9873,1137033,1137219
2860,186,9942,1137005,1137191
7667,186,9998,1136990,1137176
2968,187,8058,1138971,1139158
4667,187,8107,1138964,1139151
1706,187,8112,1139001,1139188
4854,187,8248,1138907,1139094
9614,187,8254,1138943,1139130
5512,187,8296,1138943,1139130
3364,187,8445,1138836,1139023
6825,187,8459,1138864,1139051
1479,187,8549,1138816,1139003
3758,187,8560,1138847,1139034
8520,187,8602,1138847,1139034
7968,187,8614,1138877,1139064
7546,187,8660,1138873,1139060
3199,187,8838,1138737,1138924
6475,187,8890,1138727,1138914
8026,187,8899,1138760,1138947
5010,187,9006,1138695,1138882
6164,187,9040,1138703,1138890
5431,187,9147,1138638,1138825
3096,187,9272,1138555,1138742
3180,187,9303,1138566,1138753
7682,187,9358,1138553,1138740
2897,187,9727,1138226,1138413
9891,187,9739,1138256,1138443
9285,187,9900,1138137,1138324
4155,188,8230,1139849,1140037
8947,188,8353,1139769,1139957
7857,188,8376,1139789,1139977
4435,188,8417,1139791,1139979
1077,188,8483,1139768,1139956
1774,188,8510,1139784,1139972
2418,188,8593,1139744,1139932
5306,188,8621,1139759,1139947
3657,188,8672,1139751,1139939
6754,188,8859,1139607,1139795
7006,188,9217,1139292,1139480
3155,188,9390,1139162,1139350
4964,188,9403,1139192,1139380
5798,188,9508,1139130,1139318
7063,188,9522,1139159,1139347
8941,188,9554,1139170,1139358
1773,188,9591,1139176,1139364
3383,188,9832,1138978,1139166
5639,188,9856,1138997,1139185
5614,189,8079,1140817,1141006
1665,189,8210,1140730,1140919
9742,189,8247,1140737,1140926
8480,189,8571,1140457,1140646
4518,189,8590,1140482,1140671
2914,189,8609,1140507,1140696
7353,189,8644,1140516,1140705
9962,189,8739,1140465,1140654
4505,189,8744,1140504,1140693
2958,189,8810,1140482,1140671
5176,189,8836,1140500,1140689
1369,189,8883,1140497,1140686
5047,189,8891,1140533,1140722
6346,189,9180,1140288,1140477
8820,189,9202,1140310,1140499
6727,189,9348,1140208,1140397
5291,189,9365,1140235,1140424
3500,189,9385,1140259,1140448
8959,189,9423,1140265,1140454
8116,189,9495,1140237,1140426
7640,189,9557,1140219,1140408
1772,189,9590,1140230,1140419
6129,189,9611,1140253,1140442
8435,189,9695,1140213,1140402
2583,189,9752,1140200,1140389
9108,189,9787,1140209,1140398
3401,189,9812,1140228,1140417
5709,189,9820,1140264,1140453
8933,189,9888,1140240,1140429
3074,189,9946,1140226,1140415
5471,190,8073,1142143,1142333
4202,190,8116,1142145,1142335
9883,190,8131,1142175,1142365
7582,190,8187,1142164,1142354
7275,190,8200,1142196,1142386
3416,190,8254,1142187,1142377
2007,190,8412,1142074,1142264
8050,190,8551,1141980,1142170
6703,190,8559,1142017,1142207
8647,190,8620,1142001,1142191
8956,190,8692,1141974,1142164
3064,190,8874,1141837,1142027
6851,190,9096,1141660,1141850
9189,190,9200,1141601,1141791
6678,190,9283,1141563,1141753
3634,190,9309,1141582,1141772
3418,190,9383,1141553,1141743
6705,190,9423,1141558,1141748
2639,190,9571,1141455,1141645
8778,190,9657,1141414,1141604
9147,190,9684,1141432,1141622
4080,190,9709,1141452,1141642
9149,190,9727,1141479,1141669
4217,190,9762,1141489,1141679
9948,190,9774,1141522,1141712
7155,190,9921,1141420,1141610
5224,190,9993,1141393,1141583
8084,191,8033,1143398,1143589
7746,191,8046,1143431,1143622
6184,191,8301,1143222,1143413
7477,191,8438,1143131,1143322
7096,191,8515,1143100,1143291
6534,191,8567,1143094,1143285
5542,191,8576,1143131,1143322
1860,191,8601,1143152,1143343
2942,191,8611,1143188,1143379
3944,191,8658,1143187,1143378
8787,191,8880,1143011,1143202
7053,191,8957,1142980,1143171
7743,191,9209,1142774,1142965
5494,191,9247,1142782,1142973
1297,191,9293,1142782,1142973
8366,191,9326,1142795,1142986
4987,191,9327,1142840,1143031
8577,191,9350,1142863,1143054
2584,191,9377,1142882,1143073
9488,191,9433,1142872,1143063
2971,191,9497,1142854,1143045
8368,191,9587,1142810,1143001
2891,191,9643,1142800,1142991
9749,191,9663,1142826,1143017
7470,191,9752,1142783,1142974
8275,191,9757,1142824,1143015
9762,191,9847,1142780,1142971
3814,191,9871,1142802,1142993
2940,191,9898,1142821,1143012
3612,191,9949,1142816,1143007
6025,191,9988,1142823,1143014
2514,192,8096,1144761,1144953
6552,192,8277,1144627,1144819
1254,192,8293,1144658,1144850
5030,192,8303,1144695,1144887
2515,192,8495,1144550,1144742
1861,192,8542,1144550,1144742
9163,192,8568,1144571,1144763
5027,192,8659,1144527,1144719
1973,192,8682,1144551,1144743
9765,192,8750,1144530,1144722
4771,192,8754,1144573,1144765
7132,192,8838,1144536,1144728
